ಕೆಲ ದಿನಗಳ ಹಿಂದೆ ಕನ್ನಡದ ನಟ ಒಳ್ಳೆಯ ಕನ್ನಡ ಸಿನಿಮಾಗಳನ್ನು ನೋಡಿ ಅಂತ ಸ್ವಲ್ಪ ಖಾರವಾಗಿ ಹೇಳಿದಾಗ ಎಲ್ಲಾರು ಕೆಟ್ಟದಾಗಿ ಅವರನ್ನು troll ಮಾಡಿದರು  ಹೇಳಿದವರು ಮಾತ್ರ ಕೆಟ್ಟವರಾದರು ಆಗ ನೀವು ಸುಮ್ಮನೆ ಇದ್ದಾರಿ ಈಗ ಅನುಭವಿಸಿ ಈ nಪರಿಸ್ಥಿತಿಗೆ ಕಾರಣ  ಕನ್ನಡ ಚಿತ್ರರಂಗದಲ್ಲಿ ಒಗ್ಗಟ್ಟು  ಇಲ್ಲ,Hope
ಇದು ಹಾಡು ಅಂದ್ರೆ ಥಿಯೇಟರ್ ಲಿ ನೋಡಿದ ಮೇಲಂತೂ ಇನ್ನೂ  ಕಿಕ್ ಕೊಡ್ತು,Hope
Olle kannada song anthane helbahudhu,Not-Hope
What a music ... nWhat a lyric...nWhat a choreography.... nWhat a camera working......nTotally awesome ... nನಿಜಕ್ಕೂ ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೋ ಅವತಾರ... nಅಜನೀಶ್ ಗುರುಗಳೇ ನಿಮಗೊಂದು ಸಲಾಂ...nರಕ್ಷಿತ್ ಶೆಟ್ರೆ ಒಳ್ಳೇದಾಗಲಿ ..nಮೂರು ವರ್ಷ ಪಟ್ಟ ಶ್ರಮ ಫಲಕೊಡುವಂತಾಗಲಿ..... All the best to you sir,Hope
ಸೂಪರ್ ಗುರು ಉಗಿರಿ ಟಿಕ್ ಟ್ಯಾಕ್ ಗೆ,Hope
Sholay makalu China,Not-Hope
Spr ಜೈ ಡಿ ಬಾಸ್,Not-Hope
Well said bro well content,Hope
Bro tiktok ban bagge bejar agiro nayi galige innu mut nodkollo hage roast madu bro plzz...aa lofar nayi galige nam desha kinta ade bekagide nayigalige...,Not-Hope
ಇದು ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸೊ ಅವತಾರ,Hope
ಅಭೀನಯ ಚಕ್ರವರ್ತಿ. ಕರುನಾಡ ಕನ್ಮಣಿ .ಅಭೀನಯ ಭಾರ್ಗವ.ಕನ್ನಡ ಕಲಾ ಕುಸುಮ.ಕರುನಾಡ ಸಿಂಹಾ.ಬಾದ್ಷಾ .ಕಿಚ್ಚಾ ಸುದೀಪ ಅಣ್ಣನ ಅಭೀಮಾನಿಗಳಿಂದ ಈ ಸಿನಿಮಾ ಶತದಿನೋತ್ಸವ ಆಚರಿಸಲಿ,Hope
Yes hange kick kodta hogutte.. ಒಳ್ಳೆ synch ಮಾಡಿದ್ದಾರೆ..,Not-Hope
BH cu VG,Not-Hope
ಸೂಪರ್  ಡಿ ಬೋಸ್ಸ್ fan,Not-Hope
@Poojari Avinash pls nivelru movie na promote madi. Insta & fb alli promote madi,Not-Hope
ಪದೆ ಪದೆ ಕೇಳೊ ಮ್ಯೂಸಿಕ್ ಗೆ ಶರಣು ನಾರಾಯಣ ಇವನೇ ನಾರಾಯಣ,Hope
ಚರಿತ್ರೆ  ಸೃಷ್ಟಿಸೋ ಹಾಡು,Hope
ಚರಿತ್ರೆ ಸೃಷ್ಟಿಸುವ ಅವಥಾರ... nಅವನೇ ಶ್ರೀಮಾನ್ ನಾರಾಯಣ....nನಿಜಾ ಗುರು ಈ ಚಿತ್ರ ಚರಿತ್ರೆಯನ್ನು ಸೃಷ್ಟಿ ಮಾಡುತ್ತದೆ....,Hope
Namm department nalli clark kaali adaaw yaradru candidates edry hyli n9901919091 WhatsApp msg maadriii,Not-Hope
ಡಿ ಬಾಸ್ ಅಭಿಮಾನಿಗಳ ಕಡೆಯಿಂದ  All the best....,Hope
Trailer barii ide nodlebeku..,Not-Hope
ನಿಮ್ಮ ಎಲ್ಲಮಾತನ್ನ100% ಒಪ್ಪುವಂತದ್ದೇ.ಚೀನಾ ಅಭಿವೃದ್ಧಿಯಲ್ಲಿ ಮುಂದಿರಬಹುದು.ಆದರೆ ಭಾರತದ ಜನರಿಗಿರುವಷ್ಟು ಸ್ವಾತಂತ್ರ್ಯ ಚೀನಾದ ಜನರಿಗಿಲ್ಲ.ಜನರು ಬಹಿರಂಗವಾಗಿ ಮಾತನಾಡೋಹಾಗೇ ಇಲ್ಲ.ಜನರಿಗೆ ಸ್ವತಂತ್ರವಾಗಿ ಬದುಕೋಹಕ್ಕೇ ಇಲ್ಲ ಅಂದ್ಮೇಲೆ ಎಷ್ಟಿದ್ರೆ ಏನುಪ್ರಯೋಜನ?ಮೇರಾಭಾರತ್ ಮಹಾನ್.,Hope
Avanu bartidane get ready,Not-Hope
Super anna super,Hope
ಟಿಕ್ ಟಾಕ್ #ಕ್ರಿಯೇಟಿವ್ ಕನ್ನಡಿಗ ನಿಮಗೆ ನಮ್ಮ #ಕನ್ನಡ ಜನತೆಯಿಂದ ತುಂಬು ಹೃದಯದ #ಧನ್ಯವಾದಗಳು ನೀವು ಇದೇ ರೀತಿಯಿಂದ ಮುಂದೆ ಇನ್ನೂ ಹೆಚ್ಚಿನ ವಿಡಿಯೋ ಗಳನ್ನು ಮಾಡಬೇಕೆಂದು ತಮ್ಮಲ್ಲಿ ವಿನಂತಿ ಜೈ ಹಿಂದ್ ಜೈ #ಕರ್ನಾಟಕ ಮಾತೆ,Hope
Super Guru  l m full happy bro,Hope
3.39 ರೀಷಭ್ ಶೆಟ್ಟಿ,Not-Hope
It's like Good bad weird,Not-Hope
ತೊಗರಿ ತಿಪ್ಪ ಸೂಪರ ನಾಟಕ,Hope
China avru nan shata,Not-Hope
@Kiccha Vitthal ನಿಮ್ಮ ಹೈವಾನ್ ಫ್ಲಾಪ್,Hope
Super song,Hope
ಸಖತ್ song. ವಿಜಯ್ ಪ್ರಕಾಶ್ ಧ್ವನಿ,Hope
@Kartik GONEPPANAVAR Kartik GONEPPANAVAR fttc,Not-Hope
TikTok nan shata,Not-Hope
Allow illo kelid nenapu,Not-Hope
D. Boss abhimani kadeyinda,Not-Hope
Guru same feeling...,Not-Hope
Ban maadirodakke tumba thanks matte ee tara aap barde irali,Not-Hope
Edakke politics bittu voggattagi kelsa madidrene munde barakke sadya.,Not-Hope
ಎಷ್ಟು ಕೇಳಿದರು ಸಾಕಗಲ್ಲ,Not-Hope
@Praveen Kumar caste dog spotted bale pan yar nimammana dagar nau thane d boss fans nimammana dagar madiddu husharagi nodkoli thunne asege yar jotenadru odihodaalu 🤣🤪,Not-Hope
Hudgir comment hodadre yast like billatavala,Not-Hope
Super sir. real hero nivu. Nimminda Navu kuda kalthkolodede,Hope
Game yavadu bro adu,Not-Hope
Signature step,Not-Hope
@Sunil Vd ಧನ್ಯವಾದಗಳು,Not-Hope
Super VP sir,Not-Hope
ಸ್ವಾಭಿಮಾನ  ಮುಖ  ಅಲ್ಲಿ ಎದ್ದು ಕಾಣುತ್ತಿದೆ ನಿಜಕ್ಕೂ ಗ್ರೇಟ್ ಸರ್ ಸರ್ ಒಳ್ಳೆ ದಿನ ಬಂದೇಬರತ್ತೆ  ಸರ್,Hope
ಇದು ಚರಿತ್ರೆ ಸ್ರಷ್ಟಿಸೊ ಅವತಾರಾ,Hope
ವಿಡಿಯೋ ಇದೆಯಾ ತೊಗರಿ ತಿಪ್ಪ,Not-Hope
Rakshit shetty 🤗,Hope
Yes song super,Not-Hope
Super video 🤩,Not-Hope
Ennu.   Madu. Guru eee sule magllu du. Troll. Na,Hope
Vishwajeet chauhan ok da cool,Not-Hope
very nice tippa story,Not-Hope
Entha movie multi language barbeku,Not-Hope
@prithvi nayak ನಿಮ್ಮ ಅವ್ವ ಊರ್ ಹಾದರಗಿತ್ತಿ ಅಂತೇ 🤣🤣🤣🤣ಒನ್ ನೈಟ್ ಕಳ್ಸ್ಕೊಡು ನಿಂಗೆ ತಮ್ಮ ನ್ನ ಕೊಡ್ತೀನಿ... ಲೋ ಚೋದು bookmyshow alli hogi nodu ದಬಾಕ್ 3 ರೇಟಿಂಗ್ಸ್ 63% ede. ಇನ್ನು ಒನ್ ವೀಕ್ ಆಗಿಲ್ಲ ತು.. ಹೋಗಿ ಒಡೆಯ ರೇಟಿಂಗ್ಸ್ ನೋಡು 15 ಡೇಸ್ ಆದ್ರೂ 80% ಇದೇ... ನೋಡು ಬೇಕಾದ್ರೆ ಗಾಂಡು ಸುಮ್ನೆ ಯಾಕ್ ತಿಕಾ ಉರ್ಕೋತಿಯ ಲೌಡೆ... ನಿಮ್ಮ ಲುಚ್ಚಾ continues 4 ಫ್ಲಾಪ್ ಫಿಲಂ ಕೊಟ್ಟ ಯಾಪ್ಪಾ ತು ಫ್ಲಾಪ್ ಸ್ಟಾರ್ ಬಳೆಗಾರ 🤣🤣🤣🤣🤣..,Not-Hope
@Manoj Kolya Neenobne heege heltirodna naan Keliddu.. Watch his Trailer and Teasers first,Not-Hope
ಬೋಡ ಶೀರಾ ಅಭಿಮಾನಗಳು ಇಲ್ಲಿ ಲೈಕ್ ಮಾಡಿ,Not-Hope
ASHWATH SIR ACTING,Hope
Super edit anna,Not-Hope
Rashmika gube fans irbekhu,Not-Hope
ಯುದ್ಧ ಮಾಡಬೇಕು...  ಓದಬಾರದು.. ಕಟುಕರ ಮುಂದೆ ಭಗವದ್ಗೀತೆ,Hope
Super sir..nanantu adella dwnld kuda madirlilla...420china,Not-Hope
Good Human being....,Hope
ಹಲೋ ಫಾರ್ ನನ್ ಮಗಂಗೆ ಮಾನ ಮರ್ಯಾದೆ ಇಲ್ಲ ಅಣ್ಣ ಇಲ್ಲೋ ಏನು ಆಗಿದೆಯಂತೆ ಯುನೋ ಭಾರತ-ಚೈನಾ ಫಸ್ಟ್ ಕೇಳಿ ಅಣ್ಣ ನಮ್ ದೇಶಕ್ಕೆ ದ್ರೋಹ ಬಗ್ಗೆ ದ್ರೋಹಿಯನ್ನು ಅಣ್ಣ ಇನ್ನೂ ಸ್ವಲ್ಪ ಚೆನ್ನಾಗಿ ಉಗಿರಿ ಅವನಿಗೆ,Not-Hope
ನಮ್ಮ ಫ್ಯಾಮಿಲಿ ಜೊತೆ  ಈ ಸಿನೆಮಾವನ್ನು ತಪ್ಪದೆ ನೋಡ್ತಿವೆ.,Hope
@Nandi Parthasarathi ರಂಡಿ,Not-Hope
ಏನ್ ತುಕಾಲಿ ಫ್ಯಾನ್ಸ್ ಮರ್ರೆ... ಟ್ರೈಲರ್ ಬಗ್ಗೆ ಕಾಮೆಂಟ್ ಮಾಡೋದು ಬಿಟ್ಟು... ಆ ಫ್ಯಾನ್ಸ್  ಕಡೆಯಿಂದ ಅಲ್ ದಿ ಬೆಸ್ಟ್... ಈ ಫ್ಯಾನ್ ಕಡೆಯಿಂದ ಆಲ್ ದಿ ಬೆಸ್ಟ್... ಥು ಇವ್ರ ಜನ್ಮಕ್ಕೆ,Not-Hope
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not-Hope
Ee film chennagide. Nanu nodide. Neevoo nodi.,Not-Hope
hands upppppppp super song🥰🥰,Not-Hope
Hahaha sisya yavano nin mobile hegrisidane antha kansutte hahahaha...,Hope
Finally sonu gowda b day dhinane tiktok ban aythu,Not-Hope
What a making 🤭🤭🤭 suppppperrrrr rakshith Shetty bro...ur a genius...Nam kannada indestry and kannadigru yargu yavdhrallu kadme Ella.. hatsup sir,Hope
ರಕ್ಷಿತ್ ಶೆಟ್ಟಿ ಅಭಿಮಾನಿಗಳು ಇಲ್ಲಿ ಲೈಕ್ ಮಾಡಿ,Not-Hope
@TROLL MONSTER_KANNADA le sakat dialouges kanla..... next nim boobs film ge neene ide dialouges na haakolli.... hengidru ade thaane yelru maathadodu.... film nodkondu yella fans galu obrann obru baikond iri....🤣,Not-Hope
Yelli tanka jana moodnambke bidalvo alli tanka inta shatnayakru useless videos haktane irrtare guru.nMahabharata tumba olle moral story. Jeevanakke bekagiro tumba paata ide idralli. Adunella use madkondu olle jeevna madbeku aste.,Not-Hope
Anna niv super agi creative maadthira super Anna,Hope
E film kgf level ig erbhodu annoru like maadi adunnu meersbhodu annoru comment maadi ...,Hope
@madhukumar madhukumar ks for a kind information.... audio lunch....🤔,Not-Hope
ಮಿಂಡ್ರಿ ಮಕ್ಳಿಗೆ ಸರಿಯಾಗೆ ಉಗ್ದಿದ್ದೀಯ ಗುರು,Hope
ಚಂದನ್ ಶೆಟ್ಟಿ ಟ್ರೊಲ್ ವಿಡಿಯೋ ನೀವು ನೋಡಿ ನೆಗಡ್ಡೆ ಇದ್ರೆ ನಾವ್ ಗ್ಯಾರಂಟಿ,Not-Hope
ಕನ್ನಡ ಚಿತ್ರರಂಗ ತುಂಬಾ ಮೋಸ.....nಅಶ್ವತ್ ಸರ್ ಅವರು ತಂದೆ ಪಾತ್ರ ಎಷ್ಟು ನಟರಿಗೆ ಹೆಸರು ಆಸ್ತಿ ತಂದು ಕೊಟ್ಟಿದ್ದಾರೆ..nಅವರ ಮಕ್ಕಳು ಕುಡಾ ಕೊಟಿ ಕೊಟಿ ದುಡಿಯುತ್ತಾ ಇದ್ದರೆ..ಆದರೆ ಶಂಕರ್ ಸರ್nನಿಮ್ಮ ತಂದೆ ನಿಮ್ಮ ಗೇ ಏನು ಮಾಡಿಲ್ಲ.. ನಿಮ್ಮ ಒಳ್ಳೆಯ ತನ ದೇವರು ಕೈ ಬಿಡುವುದಿಲ್ಲ,Hope
super ತೊಗರಿ ತಿಪ್ಪ,Hope
@Avinashdada kichcha neenu nange alveno huttirodu nan bale koose respect fathers my waste sperms all bale pans nam balegaran hendthi malayalee maneli oble avalanthe hogi avl kari thulna kelike biddange nekku thuldeepanan pan agidukku saarthka agutte puccha pans for a reason 🤣🤪,Not-Hope
Super rashita Sir,Not-Hope
Idu Fantasy Film tara kantide alva?,Not-Hope
ಸೂಪರ್ ಸಾಂಗ್ .,Not-Hope
@Gaurish Akki Studio  please all over karnatakadalli 150 theater alli re release maadodakke heli diya movie annu,Not-Hope
Hollywood ge kanoo,Not-Hope
ಸೋಮಣ್ಣ ಮಾಚಿಮಾಡ Super,Hope
Sir Nimma Swabhimana innu jasthi agli hage Devru nimge innu jasthi Shakthi kodli antha devaranna nanu kelikolluthene,Hope
@sachin Mankar hu bro,Not-Hope
ಬಿಂದು ಗೆ ಹೂಡಿ ಮೇಟ್ನಗೆ...ಟಿಕ್ಟಾಕ್ ಗೆ ಹುಟ್ಟಿದ್ದುಅನ್ನೂಗೆ ಹೇಳ್ತ್ತಳೆ....ಸೂಪರ್ ಗೆ ವಿಡಿಯೋ ಮಾಡಿದ್ದಿಯಾ ಗುರು...i love india,Not-Hope
Yudha mada beku katukara🧟 munde oda ‍baradu bhagavatgethe Who likes this line,Hope
Kannada movie songs  Kannada movie All No 1,Not-Hope
ಒಳ್ಳೆಯದಾಗಲಿ ತುಂಬಾ ಚೆನ್ನಾಗಿದೆ ಕೋಟಿಗೊಬ್ಬ 3 ಅಭಿಮಾನಿ ಕನ್ನಡಿಗರ ಮನ.,Not-Hope
Yeno got agatilla innu kelebeku annastaide idu song bejare agatilla. Love you avane srimannarayana movie all the best,Hope
Guru en helde guru suuuuper nE China deshdorge huttiro Nan maklu nodire jamun juice agigirutte pakka guru nin voice dialogue keltidre keltane irbeku anstide guru ..... But suuuuuuuuuper,Hope
Nimge olledagli sir god bless you Sir,Hope
Asn jai kannada,Hope
Super voice sir,Not-Hope
@Bhavya S M   Duet,Not-Hope
@Dayananda C howda BJP yavaru kadime kallara mate yaddiyuvarappa  yake jailge hogi bandru . 15 minister jailge hogidyake?? nNin first corectagi artha madka first,Not-Hope
Enayya Neel acting yapppa,Not-Hope
But marketingu money spend maadbeku low budget eddaga kasta agutte,Not-Hope
Super song bro,Hope
Thumba vishaya galannu thilisi kotri Amar prasad ravare .thank you,Hope
Nimma mahithi 100% sathya yavaga etharahada rajakaranigalinda deshakke mukthi sigatho aa devarigu kuda gothilla adare next generation avaru sadane madabahudu,Hope
Demand ಈರುಳ್ಳಿಗೆ ಬಿಟ್ರೆnNEXTnನಮ್ಮ ASN ನಾ ಹಿಂದಿಯಲ್ಲಿ promote ಮಾಡಿ ಅನ್ನುವವರೆ ಹೆಚ್ಚು,Not-Hope
@Deekshit Chandra ನಾವು ಉಡುಪಿ ಕಡೆಯವರೇ,Not-Hope
@Manohar Hiremath ನೀನ್ತಾನೆ ಉರ್ಕೊಂಡು ತಡ್ಕಳ್ಳೊಕ್ಕೆ ಆಗ್ತಾಯಿಲ್ವಲ್ಲ ಹಚ್ಕೊ,Not-Hope
Keli kadiruva bandhavarenBhuviyalli avana aritavarenYarilla bidi,Hope
ಚಿಂದಿ  ಬೆಂಕಿ,Hope
ಈ ಕರಾವಳಿ ಶೆಟ್ರು films ಯಾಕೆ ಇಷ್ಟೊಂದು dull and bore ಹೊಡಿಸುತ್ತೋ ಗೊತಾಗ್ತಿಲ್ಲ. ಆ ಕಿರಿಕ್ ಪಾರ್ಟಿ,Not-Hope
idu charithre srishtisuva comment guru..,Hope
Pacca edu charetre shrushisti  so avatara,Hope
Nee super guru......,Hope
igun kaldalli 60 years badkodhe kasta 5000 varsa irtara yakro janara inocentna use madkotira,Not-Hope
tandhege takka maga,Not-Hope
@Manohar Hiremath ನೋಡುದ್ರೆ ಗೊತ್ತಾಗಲ್ವ ಎಷ್ಟು ಉರ್ಕೊಂಡಿದ್ದೀಯ,Hope
ಅವನೇ ಮುಂದಿನ ಇತಿಹಾಸ ರಚಿಸುವವನು nಅವನೇ ಶ್ರೀ ಮನ್ನಾರಾಯಣ,Hope
Charetra hustsodu avatara,Hope
ban tik tok,Not-Hope
@Thejas Gowda Lee sulemagane   fans Kade ಇಂದ ಸಪೋರ್ಟ್ ಅಂದರೆ,Not-Hope
ಥಿಯೇಟರ್ ಅವರು ಶೋ ಕೊಡಲ್ಲ,Not-Hope
Gali matina tune best,Not-Hope
bro troll sakkattagi madtira...,Not-Hope
Sir super matadidre,Hope
Hands up ಹಿದು ಆನಾವರತ,Not-Hope
Super sir make in india,Not-Hope
Bro yav game,Not-Hope
Hands up    matte song kelbeku anta ansorige,Not-Hope
@Srihari Y Gdeepak,Not-Hope
basavaraj tambak artha madbeku movie na movie thara nodbeku,Hope
Kannada industry ali estu dodda dodda nayakaru edira nimana nivu nima work ali nivu busy agodu bittu e kannada natanana mathe ondu chance kodsi avarge help madi.....hale natarana maribedi plzzz,Not-Hope
